,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
4552,0.017,0.69106,2,0.303371,0.001,1.7e-05,0.014851,13.709584,0.0005809999999999999,0.005,0.438202,0.001605,14.350289000000002
4553,0.0165,0.326781,4,0.3,0.002,-6e-06,0.24677800000000005,13.66954,0.000625,0.006,0.37,0.001902,1253.306974
4554,0.018000000000000002,0.035622,11,0.286667,0.0015,-3.1e-05,0.318471,15.12602,0.000603,0.0055,0.51,0.002149,0.96979
4555,0.012,0.50845,1,0.294118,0.004,3e-06,0.010599,13.089741,0.000526,0.004,0.411765,0.001604,0.163684
4556,0.0925,0.369582,3,0.346667,0.015,-2.4e-05,0.284091,13.509637,0.003457,0.032,0.376667,0.008588,33.107779
4557,0.252,0.0,1,0.17666700000000002,0.272,8e-06,0.286966,19.013727,0.00645,0.0575,0.556667,0.023384,0.915273
4558,0.0205,0.17244600000000002,3,0.323333,0.002,-8e-06,0.716204,15.252793,0.000723,0.006999999999999999,0.573333,0.003409,0.999297
4559,0.0225,0.8064439999999999,2,0.326667,-0.001,-1.4e-05,0.166113,14.320723,0.00081,0.008,0.473333,0.002933,2889.98898
4560,0.03875,0.434523,2,0.299065,-0.01,9e-06,0.02533,13.686393,0.001452,0.014,0.392523,0.004091,22.231571
4561,0.018000000000000002,0.904116,2,0.340426,0.001,6e-06,0.019366,13.209181,0.000749,0.006,0.446809,0.002423,15.307995000000002
4562,0.0175,0.234965,1,0.273333,0.003,-2e-06,0.337154,15.34749,0.0005650000000000001,0.006,0.48,0.002215,14.442711
4563,0.2685,8e-06,4,0.26,0.065,-4.9e-05,1.594896,13.773023,0.009413,0.0875,0.483333,0.035961,59.210463
4564,0.0195,0.343683,3,0.358491,0.0065,3e-06,0.102696,13.282981,0.0007769999999999999,0.008,0.245283,0.001732,21.298694
4565,0.1365,0.0,1,0.463333,-0.076,4.1e-05,1.5625,15.326577,0.005991,0.078,0.17666700000000002,0.011732,1.661917
4566,0.13425,0.0,13,0.296296,-0.1165,-0.000335,0.07619,14.705907,0.005067,0.0415,0.268519,0.013552000000000002,668.6637599999998
4567,0.17,0.0,1,0.382353,0.039,1.5e-05,0.654274,15.724804,0.006813,0.08199999999999999,0.16176500000000002,0.013397999999999998,0.599907
4568,0.231,0.0,1,0.226667,0.316,-4.1e-05,4.57958,17.757923,0.008087,0.0475,0.546667,0.02476,0.427462
4569,0.2965,0.0,1,0.436667,-0.1335,1e-06,0.667519,15.11619,0.012174,0.1595,0.17666700000000002,0.024587,3.451753
4570,0.0655,0.0031420000000000003,4,0.313333,-0.006999999999999999,-3.4e-05,0.169972,13.61527,0.0024760000000000003,0.019,0.473333,0.006536,37.198599
4571,0.313,3e-06,1,0.376667,-0.15,4e-06,3.16146,18.802667,0.009184,0.129,0.286667,0.023926,0.561894
4572,0.019,0.057922,3,0.296667,0.0,7.000000000000002e-06,0.43222,13.751453,0.0007019999999999999,0.006,0.476667,0.002327,1.003284
4573,0.028,0.361948,2,0.34,0.004,-9e-06,0.380623,13.878033,0.001081,0.01,0.456667,0.003315,17.373231
4574,0.24125,0.0,1,0.235,0.1475,3e-06,0.730837,18.79576,0.006189,0.053,0.615,0.028708,1.014339
4575,0.0355,0.14318,3,0.326667,0.004,-4e-06,0.466893,12.937067,0.001525,0.0135,0.506667,0.005991,214.316468
4576,0.049,0.001661,4,0.313333,0.021,-5e-06,1.114827,13.53082,0.001865,0.016,0.45,0.00547,502.229771
4577,0.209,0.0,1,0.453333,-0.126,-1.1e-05,0.328741,16.77231,0.008003,0.1075,0.236667,0.017019,0.8665129999999999
4578,0.1635,0.0,1,0.456667,0.031,1.9e-05,5.914172,17.574092999999998,0.006152,0.106,0.156667,0.012866,0.292883
4579,0.1045,0.0,16,0.363333,0.0665,-6.1e-05,0.903444,13.317317,0.004359,0.0405,0.346667,0.013419,455.05455
4580,0.0395,0.045579,1,0.317757,0.0165,-2e-06,0.02028,12.958327,0.001539,0.012,0.4859810000000001,0.005171,0.513293
4581,0.041,0.000212,2,0.283333,0.002,-1.6e-05,3.460208,14.63305,0.001283,0.01,0.606667,0.00451,16.469272
4582,0.0205,0.403902,1,0.296667,0.001,-3e-06,0.250125,14.39164,0.000742,0.006999999999999999,0.45,0.002571,15.082068
4583,0.341,0.0070620000000000014,1,0.374429,-0.096,-3.1e-05,13.368253,18.670301,0.010357,0.142,0.269406,0.023859,0.630216
4584,0.10425,0.028781,4,0.274336,0.0345,1.5e-05,0.048078,13.287857999999998,0.00355,0.028,0.433628,0.01024,690.8650650000002
4585,0.11,0.782396,1,0.3,0.0025,4e-06,0.915931,18.32631,0.003119,0.038,0.513333,0.015223,0.281391
4586,0.1215,2.3e-05,1,0.283333,0.029,4e-06,0.140704,18.671107,0.003249,0.034,0.526667,0.011358,3.492743
4587,0.0175,0.292234,2,0.3,-0.004,-4e-06,0.445434,15.168987,0.000618,0.006999999999999999,0.493333,0.002044,0.99683
4588,0.0295,0.07637100000000001,2,0.293333,0.008,2e-06,0.019335,15.087963,0.000952,0.009000000000000001,0.503333,0.003513,1.041766
4589,0.049,0.136639,3,0.323333,0.002,-2e-06,1.269841,14.580013,0.001809,0.0175,0.446667,0.005417,24.264299
4590,0.0215,0.169574,2,0.33,-0.001,5e-06,1.5625,15.584832999999998,0.000736,0.008,0.42,0.002374,331.8706870000001
4591,0.29925,0.048818,8,0.362832,-0.0045,0.000291,0.024677,13.815363,0.012409,0.131,0.283186,0.030018,325.112972
4592,0.04075,0.101905,3,0.321101,-0.0025,-1.7e-05,0.205038,13.140303,0.001644,0.015,0.458716,0.004261,36.561284
4593,0.129,0.0,34,0.473171,0.046,-0.000462,1.785714,14.276951,0.005824,0.078,0.307317,0.011064,1.001419
4594,0.059,0.014357,3,0.283333,0.019,-2.6e-05,6.161972,12.918673,0.002255,0.018000000000000002,0.45,0.00813,0.9605
4595,0.1435,1e-06,1,0.425926,0.0375,4e-06,2.332719,17.091907,0.005484,0.085,0.12963,0.010009,0.310656
4596,0.01575,0.245012,3,0.336898,0.0,-1.2e-05,0.322581,14.146358,0.000617,0.006,0.358289,0.001697,133.14582
4597,0.063,0.009002,5,0.35034,0.0115,-1.6e-05,0.05893200000000001,13.073878,0.002578,0.0235,0.37415,0.007077,1.000906
4598,0.128,0.0,1,0.220736,0.026,1.6e-05,0.162351,18.822194,0.003363,0.034,0.698997,0.018441,0.136846
4599,0.034,0.000923,3,0.323333,0.016,-2.3e-05,0.394273,13.453383,0.001308,0.012,0.393333,0.003717,2106.58602
4600,0.1205,0.0,2,0.313333,0.0945,-3e-06,0.055232,15.877313,0.004328,0.0515,0.273333,0.01289,38.245244
4601,0.01225,0.349101,1,0.28169,0.001,-2e-06,0.020343,14.098817000000002,0.000446,0.004,0.267606,0.001064,0.136237
4602,0.212,0.0,1,0.240803,0.158,3.7e-05,9.995457,18.839726,0.005821,0.053,0.548495,0.020043,0.59255
4603,0.8015,0.0,21,0.37,-0.595,0.000426,1.029558,13.268787,0.039213,0.3365,0.236667,0.087926,247.304404
4604,0.098,0.001155,6,0.299065,0.0705,-0.000119,0.196358,13.190224,0.003778,0.03,0.373832,0.011606,535.011852
4605,0.014,0.12376199999999997,1,0.353333,-0.0005,3e-06,0.995025,14.84606,0.000468,0.004,0.503333,0.001549,0.333879
4606,0.0145,0.007871,2,0.343333,0.005,-9e-06,0.511945,13.835933,0.000576,0.0065,0.313333,0.0016989999999999998,2167.480365
4607,0.01725,0.002385,1,0.25974,0.011,1.9e-05,0.022169,14.959364,0.000627,0.006,0.363636,0.0016710000000000002,0.993855
4608,0.1435,0.0,11,0.373333,0.0765,-2.5e-05,0.014069,13.660147,0.006019,0.0645,0.273333,0.015793,639.328713
4609,0.1205,0.0,24,0.30851100000000004,-0.065,-0.000277,0.145523,14.45141,0.004439,0.035,0.409574,0.011167,215.081709
4610,0.223,0.000624,1,0.37,0.021,-9e-06,0.251152,19.171923,0.006658,0.1035,0.323333,0.0167,0.277683
4611,0.20675,0.034219,6,0.330357,-0.0715,-0.000148,0.07619,13.454866,0.0073799999999999985,0.0665,0.33928600000000003,0.018521,382.093586
4612,0.2705,2e-06,3,0.263333,-0.13,-0.001557,29.722471,18.676853,0.007358,0.083,0.53,0.030384,0.16893699999999998
4613,0.1745,0.0,8,0.246667,0.03,-2e-05,3.389831,14.935867000000002,0.005139,0.033,0.583333,0.015793,261.703107
4614,0.1135,0.0,1,0.453333,0.021,1.1e-05,1.874396,15.94849,0.004662,0.069,0.19,0.008626,0.329277
4615,0.3505,0.0,1,0.42,-0.21,2e-05,0.425532,18.674777,0.010413,0.146,0.29,0.028356,0.578086
4616,0.341,0.000107,1,0.366667,-0.068,-8e-06,0.37263,18.77952,0.009981,0.1385,0.3,0.023983,0.548351
4617,0.01375,0.495328,2,0.315789,0.0005,-2.2e-05,0.358423,13.523847,0.000539,0.005,0.468421,0.002144,2796.06222
4618,0.2385,0.000108,7,0.32,0.053,4.1e-05,0.220994,13.124353,0.008758,0.0715,0.456667,0.024442,68.724791
4619,0.36775,0.004322,1,0.392157,-0.108,0.000177,0.576801,15.49999,0.014101,0.1615,0.166667,0.027997,0.548138
4620,0.17800000000000002,0.0,1,0.178451,0.19,7.000000000000002e-06,12.441315,18.647306,0.004543,0.039,0.73064,0.027472000000000003,7.700783
4621,0.012,0.002724,16,0.28,-0.004,-3e-05,3.347889,14.86829,0.000423,0.004,0.556667,0.001749,39.318857
4622,0.1835,0.0,29,0.346667,-0.069,-0.000113,0.302596,13.401127,0.007344,0.0715,0.31666700000000003,0.0184,948.653056
4623,0.284,0.001295,1,0.34,0.032,3e-06,0.431752,18.764203,0.008427,0.125,0.35,0.02704,0.595329
4624,0.01975,0.131867,4,0.336898,0.006,9e-06,0.125366,13.163085999999998,0.00075,0.006999999999999999,0.368984,0.001975,13.2788
4625,0.014,0.55829,2,0.322917,0.002,-6e-06,0.012237,13.222832999999998,0.000572,0.005,0.354167,0.001513,0.926319
4626,0.0405,0.254585,4,0.296667,0.004,-2.7e-05,0.229358,14.045082999999998,0.001441,0.0145,0.403333,0.00445,2780.19438
4627,0.019,0.613174,2,0.32,-0.004,-1e-06,0.069185,13.35748,0.0007480000000000001,0.006999999999999999,0.37,0.001946,16.073649
4628,0.0225,0.487719,2,0.323333,-0.004,5e-06,0.208768,13.43626,0.000866,0.008,0.476667,0.003572,19.277603
4629,0.1195,0.004575,10,0.339623,0.064,-3.8e-05,0.044606,14.186792,0.004438,0.044,0.424528,0.015944,145.704003
4630,0.03475,0.450384,1,0.241071,0.0015,-3e-06,0.012534,14.576741,0.001185,0.0115,0.366071,0.003053,2.265045
4631,0.044,0.034219,2,0.313333,0.011,-1.5e-05,0.049909,13.360047,0.001673,0.015,0.44,0.004716,19.611365
4632,0.263,0.0,1,0.226667,0.255,-2e-06,0.6153810000000001,19.447217,0.006692,0.0715,0.5966670000000001,0.025616000000000003,1.27057
4633,0.018000000000000002,0.047942,3,0.304348,0.001,-9e-06,0.365631,15.272532,0.000592,0.006,0.448161,0.001637,111.274558
4634,0.014,0.234002,1,0.306667,0.0,2e-06,0.494604,15.546903,0.0004440000000000001,0.004,0.373333,0.001158,0.934683
4635,0.01925,0.660433,3,0.331081,0.002,-1.3e-05,0.046273,14.853791,0.000644,0.006999999999999999,0.358108,0.001616,26.878283000000003
4636,0.0355,0.495443,8,0.328467,0.0105,3.9e-05,0.314748,14.919628,0.001166,0.011,0.372263,0.002815,1.003359
4637,0.0635,0.003819,7,0.373333,0.014,2.1e-05,0.8403360000000001,13.98307,0.002407,0.0235,0.396667,0.006544,265.951097
4638,0.138,0.0,1,0.46,0.042,-1e-06,0.929306,16.355793,0.005542,0.086,0.15,0.0119,0.318909
4639,0.02,0.073242,1,0.35,0.006,2e-06,0.025698,15.999623,0.000638,0.006999999999999999,0.383333,0.002,0.166201
4640,0.012,0.346544,2,0.361702,-0.0035,1.4e-05,0.017192,15.430383,0.000488,0.005,0.382979,0.0015550000000000002,0.962525
4641,0.01625,0.474569,2,0.350993,-0.003,1.8e-05,0.178112,15.466172,0.000519,0.006,0.344371,0.001293,422.373283
4642,0.034,2.9e-05,6,0.333333,0.009000000000000001,-2.5e-05,0.254939,14.880813,0.001264,0.012,0.456667,0.004839,2209.76172
4643,0.0275,0.000364,5,0.3,0.012,8e-06,0.344378,13.487547,0.001009,0.008,0.513333,0.00393,1574.670051
4644,0.016,0.014769,1,0.313333,0.0005,2e-06,0.022199,15.369763,0.000551,0.006,0.48,0.002212,13.081948
4645,0.0465,0.047952,4,0.31,0.005,-1.3e-05,0.044954,14.29197,0.001684,0.017,0.426667,0.005878,563.489721
4646,0.0435,0.214213,2,0.275229,-0.0035,6e-06,0.012189,14.124761,0.001432,0.012,0.440367,0.003894,20.039253
4647,0.018000000000000002,0.051909,1,0.276667,0.0025,-3e-06,0.037291000000000005,15.857953,0.000585,0.006,0.54,0.002144,0.191042
4648,0.0545,0.001892,4,0.227723,0.0125,-4.7e-05,0.078426,11.951396,0.002293,0.013,0.554455,0.0075299999999999985,1.002149
4649,0.0225,0.014036000000000002,2,0.33,-0.0055,-4e-06,6.6901410000000014,13.043867,0.000869,0.008,0.45,0.002683,13.371841
4650,0.017,0.28795,2,0.29097,-0.001,-1.1e-05,0.373768,15.36908,0.000547,0.006,0.494983,0.001887,0.99812
4651,0.12975,0.204206,3,0.336538,0.046,-9.4e-05,0.759013,13.708894,0.005102000000000001,0.0475,0.355769,0.0131,0.996113
4652,0.4435,0.000373,1,0.435115,-0.07,-3.2e-05,3.902862,18.840351,0.013975,0.199,0.244275,0.031785,0.522339
4653,0.1515,5.1e-05,1,0.276667,0.075,-6e-06,0.270749,18.562807,0.00409,0.0505,0.54,0.016923,0.471461
4654,0.012,0.164784,2,0.278571,0.004,2e-06,0.148126,13.385493,0.000489,0.004,0.5428569999999999,0.001942,11.707821
4655,0.0165,0.103723,1,0.303333,0.002,-2e-06,0.015831,15.654253,0.000547,0.006,0.42,0.001725,768.377392
4656,0.214,0.000119,11,0.36,-0.031,-2.2e-05,0.288533,13.95886,0.008643999999999999,0.098,0.25666700000000003,0.017613999999999998,109.170643
4657,0.133,0.0,1,0.528302,0.009000000000000001,-4.9e-05,3.963415,15.907717000000002,0.005898,0.092,0.169811,0.00902,0.312146
4658,0.01625,0.479582,2,0.344371,0.0,-7.000000000000002e-06,0.481638,15.505126,0.000559,0.006,0.423841,0.00187,1.002582
4659,0.0225,0.119916,1,0.271739,-0.01,6e-06,0.032576999999999995,13.888673999999998,0.0008359999999999999,0.008,0.402174,0.002232,1.647559
4660,0.019,0.189433,2,0.283333,0.0005,-3e-06,1.248885,15.224097,0.000605,0.006,0.466667,0.002036,373.566894
4661,0.0225,0.125936,3,0.393939,0.01,-0.000305,0.009323,12.505,0.001112,0.01,0.212121,0.002239,1.003778
4662,0.152,0.0,1,0.473333,-0.042,-7.000000000000002e-06,0.504433,16.884547,0.00569,0.0835,0.183333,0.0111,1.510352
4663,0.058,0.000268,3,0.28,0.023,-2e-06,1.612007,13.930797,0.001864,0.015,0.48,0.006318,0.994756
4664,0.0335,0.008345,15,0.326667,0.0105,7.000000000000002e-06,0.689338,14.84367,0.001185,0.012,0.396667,0.003301,1194.912531
4665,0.0325,0.517545,3,0.337838,0.0,0.0,0.144561,14.816297,0.001117,0.011,0.351351,0.002632,25.709662
4666,0.027000000000000003,0.438869,2,0.296667,0.006,2e-06,0.018485,14.964720000000002,0.000952,0.01,0.483333,0.004009,0.995669
4667,0.026,0.212461,1,0.311037,-0.005,5e-06,2.177626,16.474273999999998,0.000792,0.008,0.441472,0.0021850000000000003,0.249485
4668,0.0315,0.000236,5,0.273333,0.022,-9e-06,0.390625,14.85734,0.001016,0.01,0.54,0.004443,154.738024
4669,0.1965,0.0,9,0.263333,0.08900000000000001,-3.3e-05,0.014244,14.024497,0.006155,0.038,0.563333,0.019583,1039.584185
4670,0.033,0.044982,3,0.295302,-0.004,2e-06,0.6389779999999999,13.181342,0.001341,0.013,0.322148,0.003489,24.327983
4671,0.3425,0.0,2,0.386667,-0.241,-2.1e-05,0.865979,15.76582,0.01247,0.13699999999999998,0.263333,0.033759,0.495777
4672,0.057,0.055434,3,0.34,-0.009000000000000001,0.0,0.07232899999999999,14.709117,0.002023,0.02,0.353333,0.005098,45.005414
4673,0.0235,0.001738,4,0.385135,0.002,0.0,0.106308,14.470385,0.000914,0.011,0.28378400000000004,0.001935,26.62327
4674,0.0195,0.280853,2,0.33,-0.0025,1e-06,0.91954,15.367729999999998,0.000642,0.006999999999999999,0.453333,0.001757,1.051093
4675,0.1795,0.000126,1,0.33,0.079,-6.1e-05,4.539265,17.268973000000006,0.005776,0.0785,0.28,0.014569,0.253989
4676,0.0275,0.010232,3,0.31666700000000003,0.011,3e-06,0.050834,15.809029999999998,0.000884,0.009000000000000001,0.436667,0.0029100000000000003,0.498613
4677,0.0315,0.0044020000000000005,2,0.35,-0.009000000000000001,-1e-05,0.341297,13.670732999999998,0.001251,0.0125,0.396667,0.00362,17.717288
4678,0.019,0.138211,2,0.31,0.002,1e-06,0.015526,14.963783,0.000633,0.006,0.4,0.001738,20.357597
4679,0.1025,0.0,5,0.12,0.129,0.000552,7.0833330000000005,17.864932999999994,0.002691,0.016,0.746667,0.012716,1.159575
4680,0.0315,0.509653,2,0.313333,-0.0095,-5e-06,0.10469,14.90414,0.00113,0.011,0.543333,0.004227000000000001,1739.18048
4681,0.1165,0.00056,5,0.266667,0.047,-2.9e-05,1.12669,13.797303,0.004078,0.0365,0.456667,0.012577,333.465025
4682,0.0195,0.457662,6,0.33939400000000003,-0.0005,-3.9e-05,0.111235,14.888739,0.000725,0.006999999999999999,0.418182,0.002216,14.086386
4683,0.059,0.395833,2,0.31,-0.017,1.4e-05,0.069185,14.037820000000002,0.002068,0.0185,0.38,0.006019,35.668081
4684,0.0595,0.0,7,0.403333,0.012,5.7e-05,5.226481,16.593937,0.002189,0.029,0.246667,0.004973,0.56499
4685,0.0965,0.007305,1,0.272727,0.023,9e-06,0.45045,18.794475,0.002676,0.031,0.589226,0.011174,1.3478
4686,0.0245,0.000138,2,0.221374,0.022,4e-05,0.252886,15.533603,0.000668,0.006,0.534351,0.002704,243.26908
4687,0.1955,1e-06,8,0.4727270000000001,-0.0715,-9.1e-05,0.58309,13.462673,0.009124,0.1,0.227273,0.01954,402.120552
4688,0.028,0.010533,1,0.293333,0.0085,7.000000000000002e-06,1.945701,16.185373000000002,0.0008300000000000001,0.008,0.463333,0.0028420000000000003,0.056091
4689,0.453,0.0,1,0.423333,-0.185,2.6e-05,25.279481,18.358253,0.01382,0.1655,0.27,0.032368,0.414669
4690,0.0135,0.52207,2,0.359223,0.004,0.0,0.093023,13.528922,0.000557,0.005,0.456311,0.001552,21.025018
4691,0.0115,0.364884,3,0.346154,0.0005,6e-06,0.466117,13.607083,0.000455,0.005,0.326923,0.001102,72.314888
4692,0.068,0.00013000000000000002,4,0.394161,0.01,-1.5e-05,0.253853,13.21862,0.003086,0.033,0.313869,0.007267,27.397215000000006
4693,0.08,0.001011,6,0.313333,0.029,-1.2e-05,0.272645,13.985077,0.0030510000000000003,0.0285,0.406667,0.010187,825.827224
4694,0.0175,0.419247,1,0.313333,-0.001,2e-06,0.017876,15.21966,0.000551,0.006,0.426667,0.001577,509.43126500000005
